is_canceled,lead_time,arrival_date_week_number,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,country,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,booking_changes,deposit_type,agent,company,adr,total_of_special_requests,arrival_date,hotel_index,meal_index,market_segment_index,distribution_channel_index,reserved_room_type_index,assigned_room_type_index,customer_type_index,total_stays,total_guests
1,268,29,2,1,2,0.0,0,PRT,0,1,0,0,No Deposit,5.0,,82.0,0,2015-07-12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,2.0
1,268,29,2,1,2,0.0,0,PRT,0,1,0,0,No Deposit,5.0,,82.0,0,2015-07-12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,2.0
1,268,29,2,1,2,0.0,0,PRT,0,1,0,0,No Deposit,5.0,,82.0,0,2015-07-12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,2.0
1,268,29,2,1,2,0.0,0,PRT,0,1,0,0,No Deposit,5.0,,82.0,0,2015-07-12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,2.0
1,268,29,2,1,2,0.0,0,PRT,0,1,0,0,No Deposit,5.0,,82.0,0,2015-07-12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,2.0
1,268,29,2,1,2,0.0,0,PRT,0,1,0,0,No Deposit,5.0,,82.0,0,2015-07-12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,2.0
1,190,28,2,2,2,0.0,0,PRT,0,1,0,0,No Deposit,7.0,,65.29,0,2015-07-10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4,2.0
1,219,36,1,2,2,0.0,0,PRT,0,1,0,0,No Deposit,3.0,,80.0,0,2015-09-04,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3,2.0
1,219,36,1,2,2,0.0,0,PRT,0,1,0,0,No Deposit,3.0,,80.0,0,2015-09-04,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3,2.0
1,219,36,1,2,2,0.0,0,PRT,0,1,0,0,No Deposit,3.0,,80.0,0,2015-09-04,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3,2.0
1,219,36,1,2,2,0.0,0,PRT,0,1,0,0,No Deposit,3.0,,80.0,0,2015-09-04,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3,2.0
1,219,36,1,2,2,0.0,0,PRT,0,1,0,0,No Deposit,3.0,,80.0,0,2015-09-04,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3,2.0
1,219,36,1,2,2,0.0,0,PRT,0,1,0,0,No Deposit,3.0,,80.0,0,2015-09-04,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3,2.0
1,219,36,1,2,2,0.0,0,PRT,0,1,0,0,No Deposit,3.0,,80.0,0,2015-09-04,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3,2.0
1,219,36,1,2,2,0.0,0,PRT,0,1,0,0,No Deposit,3.0,,80.0,0,2015-09-04,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3,2.0
1,219,36,1,2,2,0.0,0,PRT,0,1,0,0,No Deposit,3.0,,80.0,0,2015-09-04,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3,2.0
1,219,36,1,2,2,0.0,0,PRT,0,1,0,0,No Deposit,3.0,,80.0,0,2015-09-04,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3,2.0
1,149,28,0,4,2,0.0,0,PRT,0,1,0,0,No Deposit,9.0,,76.5,2,2015-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2.0
1,264,28,0,2,2,0.0,0,PRT,0,1,0,0,No Deposit,1.0,,62.0,0,2015-07-08,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,264,28,0,2,2,0.0,0,PRT,0,1,0,0,No Deposit,1.0,,62.0,0,2015-07-08,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,264,28,0,2,2,0.0,0,PRT,0,1,0,0,No Deposit,1.0,,62.0,0,2015-07-08,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,264,28,0,2,2,0.0,0,PRT,0,1,0,0,No Deposit,1.0,,62.0,0,2015-07-08,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,264,28,0,2,2,0.0,0,PRT,0,1,0,0,No Deposit,1.0,,62.0,0,2015-07-08,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,264,28,0,2,2,0.0,0,PRT,0,1,0,0,No Deposit,1.0,,62.0,0,2015-07-08,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,264,28,0,2,2,0.0,0,PRT,0,1,0,0,No Deposit,1.0,,62.0,0,2015-07-08,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,264,28,0,2,2,0.0,0,PRT,0,1,0,0,No Deposit,1.0,,62.0,0,2015-07-08,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,264,28,0,2,2,0.0,0,PRT,0,1,0,0,No Deposit,1.0,,62.0,0,2015-07-08,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,264,28,0,2,2,0.0,0,PRT,0,1,0,0,No Deposit,1.0,,62.0,0,2015-07-08,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,271,29,0,2,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-15,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,271,29,0,2,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-15,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,271,29,0,2,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-15,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,271,29,0,2,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-15,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,271,29,0,2,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-15,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,271,29,0,2,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-15,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,271,29,0,2,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-15,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,271,29,0,2,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-15,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,276,30,1,1,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-20,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,276,30,1,1,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-20,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,276,30,1,1,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-20,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,276,30,1,1,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-20,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,276,30,1,1,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-20,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,276,30,1,1,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-20,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,276,30,1,1,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-20,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,276,30,1,1,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-20,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,276,30,1,1,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-20,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,276,30,1,1,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-20,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,276,30,1,1,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-20,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,278,30,0,2,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-22,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,278,30,0,2,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-22,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,278,30,0,2,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-22,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,278,30,0,2,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-22,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,278,30,0,2,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-22,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,278,30,0,2,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-22,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,278,30,0,2,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-22,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,278,30,0,2,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-22,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,278,30,0,2,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-22,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,278,30,0,2,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-22,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,278,30,0,2,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-22,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,278,30,0,2,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-22,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,278,30,0,2,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-22,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,278,30,0,2,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-22,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,278,30,0,2,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-22,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,283,31,1,1,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-27,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,283,31,1,1,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-27,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,283,31,1,1,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-27,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,283,31,1,1,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-27,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,283,31,1,1,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-27,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,283,31,1,1,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-27,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,283,31,1,1,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-27,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,283,31,1,1,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-27,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,283,31,1,1,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-27,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,283,31,1,1,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-27,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,283,31,1,1,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-27,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,283,31,1,1,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-27,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,283,31,1,1,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-27,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,283,31,1,1,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-27,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,283,31,1,1,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-27,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,283,31,1,1,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-27,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,283,31,1,1,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-27,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,283,31,1,1,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-27,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,283,31,1,1,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-27,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,283,31,1,1,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-27,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,137,28,2,1,2,0.0,0,PRT,0,1,0,0,No Deposit,1.0,,86.0,0,2015-07-11,0.0,1.0,2.0,0.0,0.0,0.0,1.0,3,2.0
1,137,28,2,1,2,0.0,0,PRT,0,1,0,0,No Deposit,1.0,,86.0,0,2015-07-11,0.0,1.0,2.0,0.0,0.0,0.0,1.0,3,2.0
1,137,28,2,1,2,0.0,0,PRT,0,1,0,0,No Deposit,1.0,,86.0,0,2015-07-11,0.0,1.0,2.0,0.0,0.0,0.0,1.0,3,2.0
1,137,28,2,1,2,0.0,0,PRT,0,1,0,0,No Deposit,1.0,,86.0,0,2015-07-11,0.0,1.0,2.0,0.0,0.0,0.0,1.0,3,2.0
1,344,39,2,1,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,170.0,0,2015-09-26,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3,2.0
1,344,39,2,1,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,170.0,0,2015-09-26,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3,2.0
1,344,39,2,1,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,170.0,0,2015-09-26,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3,2.0
1,344,39,2,1,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,170.0,0,2015-09-26,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3,2.0
1,344,39,2,1,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,170.0,0,2015-09-26,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3,2.0
1,344,39,2,1,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,170.0,0,2015-09-26,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3,2.0
1,344,39,2,1,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,170.0,0,2015-09-26,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3,2.0
1,344,39,2,1,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,170.0,0,2015-09-26,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3,2.0
1,344,39,2,1,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,170.0,0,2015-09-26,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3,2.0
1,344,39,2,1,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,170.0,0,2015-09-26,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3,2.0
1,344,39,2,1,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,170.0,0,2015-09-26,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3,2.0
1,344,39,2,1,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,170.0,0,2015-09-26,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3,2.0
1,344,39,2,1,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,170.0,0,2015-09-26,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3,2.0
1,344,39,2,1,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,170.0,0,2015-09-26,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3,2.0
1,344,39,2,1,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,170.0,0,2015-09-26,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3,2.0
1,344,39,2,1,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,170.0,0,2015-09-26,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3,2.0
1,344,39,2,1,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,170.0,0,2015-09-26,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3,2.0
1,138,28,2,1,2,0.0,0,PRT,0,1,0,0,No Deposit,8.0,,76.5,1,2015-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2.0
1,194,29,1,5,2,0.0,0,PRT,0,1,0,1,No Deposit,8.0,,76.5,0,2015-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2.0
1,276,30,1,1,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-20,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,276,30,1,1,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-20,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,276,30,1,1,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-20,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,276,30,1,1,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-20,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,276,30,1,1,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-20,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,276,30,1,1,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-20,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,276,30,1,1,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-20,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,276,30,1,1,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-20,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,276,30,1,1,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-20,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,276,30,1,1,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-20,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,276,30,1,1,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-20,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,276,30,1,1,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-20,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,276,30,1,1,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-20,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,276,30,1,1,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-20,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,276,30,1,1,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-20,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,276,30,1,1,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-20,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,276,30,1,1,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-20,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,276,30,1,1,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-20,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,276,30,1,1,1,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,60.0,0,2015-07-20,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,1.0
1,276,30,1,1,1,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,60.0,0,2015-07-20,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,1.0
1,278,30,0,2,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-22,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,278,30,0,2,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-22,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,278,30,0,2,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-22,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,278,30,0,2,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-22,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,278,30,0,2,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-22,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,278,30,0,2,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-22,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,278,30,0,2,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-22,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,278,30,0,2,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-22,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,278,30,0,2,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-22,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,278,30,0,2,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-22,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,278,30,0,2,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-22,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,278,30,0,2,1,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,60.0,0,2015-07-22,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,1.0
1,278,30,0,2,1,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,60.0,0,2015-07-22,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,1.0
1,278,30,0,2,1,0.0,0,PRT,0,1,0,1,Non Refund,1.0,,60.0,0,2015-07-22,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,1.0
1,283,31,1,1,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-27,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,283,31,1,1,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-27,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,283,31,1,1,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-27,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,283,31,1,1,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-27,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,283,31,1,1,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-27,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,283,31,1,1,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-07-27,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,283,31,1,1,1,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,60.0,0,2015-07-27,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,1.0
1,283,31,1,1,1,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,60.0,0,2015-07-27,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,1.0
1,283,31,1,1,1,0.0,0,PRT,0,1,0,1,Non Refund,1.0,,60.0,0,2015-07-27,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,1.0
1,283,31,1,1,1,0.0,0,PRT,0,1,0,1,Non Refund,1.0,,60.0,0,2015-07-27,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,1.0
1,292,32,0,2,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-08-05,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,292,32,0,2,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-08-05,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,292,32,0,2,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-08-05,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,292,32,0,2,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-08-05,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,292,32,0,2,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-08-05,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,292,32,0,2,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-08-05,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,292,32,0,2,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-08-05,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
1,292,32,0,2,2,0.0,0,PRT,0,1,0,0,Non Refund,1.0,,62.0,0,2015-08-05,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,2.0
